"subject","condition","stim_distance","stim_heading","stim_number","estimate_type","rt","subject_estimate","units_used","nswitches","time_in_SL","time_in_WL","firstview","lastview","first_instr","browserinfo","windowWidth","windowHeight"
"637959c61a6842d67ab9","WL",100,0,6,"Distance","2189.67500000051",42,"feet",0,0,7696.39000000013,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-10,6,"Heading","2647.62500000047",-12,"",0,0,4809.7699999999,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,-10,1,"Distance","2402.65999999968",47,"feet",0,0,7484.19999999984,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,-20,1,"Heading","2375.88499999943",-25,"",0,0,4617.54000000027,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,0,6,"Distance","1896.61499999964",18,"feet",0,0,5527.83000000007,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-10,6,"Heading","3643.63000000047",-12,"",0,0,4675.45500000054,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,-30,6,"Heading","2641.6950000003",-34,"",0,0,3797.98000000033,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-30,1,"Heading","3208.14999999944",-33,"",0,0,4878.6799999997,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,-20,6,"Heading","2936.53500000073",-26,"",0,0,7170.55999999959,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,0,6,"Distance","3301.24499999965",57,"feet",0,0,6044.06500000006,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,-30,6,"Heading","2758.73000000045",-35,"",0,0,4205.85500000021,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,0,3,"Heading","4082.9249999997",-4,"",0,0,6186.5849999995,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-20,6,"Heading","3247.94000000018",-27,"",0,0,4051.22999999998,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,-20,3,"Distance","2484.22999999998",14,"feet",0,0,5509.25999999989,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,-30,1,"Heading","2617.47499999998",-34,"",0,0,6386.52000000002,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-20,6,"Distance","2199.92499999981",13,"feet",0,0,5109.65500000014,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-20,1,"Distance","2276.34000000032",18,"feet",0,0,5075.94000000064,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-30,6,"Distance","2596.0199999999",18,"feet",0,0,5689.83999999997,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,0,3,"Heading","2744.89000000083",-2,"",0,0,6823.63999999966,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,-30,6,"Distance","2236.20000000019",11,"feet",0,0,4320.20000000007,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,0,6,"Heading","8632.79999999935",-3,"",0,0,6448.55499999993,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-10,1,"Distance","2999.3000000004",58,"feet",0,0,2237.51000000001,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,-30,3,"Distance","1910.41500000027",13,"feet",0,0,4964.04499999969,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,-10,6,"Distance","2590.33999999973",26,"feet",0,0,6398.9149999998,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,0,6,"Heading","2997.10000000056",-2,"",0,0,5944.43000000052,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,0,6,"Distance","2319.38499999978",15,"feet",0,0,24736.3249999998,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,-30,6,"Heading","2666.08999999962",-33,"",0,0,5184.08000000007,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-30,1,"Distance","1903.37",40,"feet",0,0,5598.41499999957,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,0,1,"Distance","2448.60499999963",37,"feet",0,0,6226.31499999983,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,-20,3,"Heading","2370.26999999944",-25,"",0,0,4132.30500000017,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-20,1,"Heading","2763.7100000002",-24,"",0,0,4475.39499999944,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,-30,6,"Distance","3169.36999999953",22,"feet",0,0,6272.89500000014,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,-20,6,"Distance","2554.9700000002",51,"feet",0,0,6512.64499999979,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,-20,1,"Heading","2536.27499999944",-23,"",0,0,3436.20499999996,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-20,3,"Distance","2058.69500000053",15,"feet",0,0,4710.23000000045,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,0,1,"Distance","1995.59499999927",50,"feet",0,0,5794.80999999936,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,-30,6,"Distance","2594.4449999996",22,"feet",0,0,4717.52000000002,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,-20,1,"Distance","2195.96500000008",33,"feet",0,0,5230.03499999945,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,0,6,"Heading","2422.71999999951",-2,"",0,0,4324.39500000048,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-10,6,"Distance","2517.89999999967",55,"feet",0,0,2697.41499999957,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,0,3,"Heading","2548.24500000104",-2,"",0,0,5347.37000000058,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,0,3,"Heading","2194.97000000044",0,"",0,0,4828.48000000021,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,0,1,"Heading","2180.85499999952",-1,"",0,0,4343.32000000007,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-30,1,"Distance","2094.74500000034",20,"feet",0,0,2746.77500000037,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-10,3,"Distance","1805.25500000012",50,"feet",0,0,4343.51000000071,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,0,3,"Heading","1986.75",-1,"",0,0,3580.25499999989,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,-30,1,"Distance","2078.81499999971",22,"feet",0,0,4889.76000000001,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,-10,3,"Heading","2200.38500000001",-10,"",0,0,3677.50499999966,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-30,6,"Distance","1917.91500000004",52,"feet",0,0,4784.25999999931,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,-30,3,"Distance","2469.09500000044",48,"feet",0,0,6303.83999999962,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,-30,1,"Heading","2529.24499999988",-34,"",0,0,4684.21500000032,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,-20,3,"Distance","5455.87000000081",38,"feet",0,0,4536.55000000075,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,-10,3,"Distance","2034.77500000014",19,"feet",0,0,4509.75999999978,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,-20,1,"Heading","2281.48000000068",-22,"",0,0,4038.9850000001,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,0,6,"Heading","2313.25499999989",-3,"",0,0,5983.46500000032,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,0,1,"Heading","2406.9600000002",-1,"",0,0,4314.66500000004,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,-20,3,"Heading","2448.45500000077",-20,"",0,0,4033.52499999991,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-10,1,"Heading","2301.26500000013",-11,"",0,0,5693.54500000016,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,0,3,"Distance","2326.61999999988",16,"feet",0,0,7310.88999999966,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,-20,1,"Heading","2341.87000000034",-23,"",0,0,4763.71999999974,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-10,1,"Heading","2709.23499999917",-12,"",0,0,8790.71500000008,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,-10,6,"Heading","2407.76999999979",-12,"",0,0,4637.79499999946,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-20,6,"Heading","1985.54000000074",-20,"",0,0,3743.44500000007,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-20,1,"Distance","2344.99500000034",12,"feet",0,0,3639.08000000007,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,0,3,"Distance","1811.61499999976",39,"feet",0,0,6699.21499999962,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-30,1,"Distance","2048.10999999987",10,"feet",0,0,4501.53500000038,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-20,3,"Distance","2345.37000000011",22,"feet",0,0,3912.4149999998,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-10,6,"Distance","2426.58499999996",25,"feet",0,0,4138.41000000038,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-30,6,"Heading","2628.89999999967",-34,"",0,0,4101.08999999915,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-10,3,"Distance","2048.76000000047",27,"feet",0,0,4374.78000000003,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,0,6,"Heading","2247.42499999958",-3,"",0,0,3358.69500000007,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,0,6,"Heading","2530.39000000083",-4,"",0,0,5004.89000000013,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-30,3,"Distance","2095.21499999939",21,"feet",0,0,3776.69999999949,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,-10,6,"Distance","1984.78999999957",51,"feet",0,0,5300.94999999972,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-30,3,"Distance","2267.9600000002",50,"feet",0,0,4230.8899999999,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-20,1,"Heading","3796.65500000003",-23,"",0,0,3962.15500000003,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,-10,3,"Heading","1914.24999999977",45,"",0,0,6194.00500000035,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-10,3,"Distance","2067.26000000001",17,"feet",0,0,5542.92499999981,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-10,3,"Heading","2249.7899999998",-10,"",0,0,6718.42000000016,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,0,6,"Distance","2308.23999999953",38,"feet",0,0,5217.98999999999,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,0,6,"Heading","2360.46000000066",-5,"",0,0,3694.63999999966,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,0,3,"Heading","1610.88000000012",0,"",0,0,3633.03499999992,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,-30,3,"Heading","2248.7350000001",-30,"",0,0,3463.34000000032,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,0,1,"Distance","1846.72000000044",12,"feet",0,0,3357.16000000038,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",15,-10,6,"Distance","2155.92000000016",13,"feet",0,0,4256.44000000018,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,-30,1,"Heading","2190.21000000066",-32,"",0,0,3274.58999999985,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",25,-20,6,"Distance","2071.65999999945",17,"feet",0,0,3882.26499999943,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,-20,3,"Distance","2085.37999999942",29,"feet",0,0,7639.1100000001,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-20,1,"Heading","2101.60000000009",-23,"",0,0,4047.76000000047,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,-10,1,"Heading","2903.8350000002",-13,"",0,0,4647.63499999931,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,-10,1,"Heading","1856.75999999954",-11,"",0,0,3433.88000000035,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",200,-20,6,"Distance","1966.90000000014",55,"feet",0,0,6630.69499999983,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,-20,3,"Heading","2082.43500000029",-23,"",0,0,4229.08999999985,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",75,0,1,"Distance","2025.96499999985",42,"feet",0,0,5358.68500000006,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",100,0,3,"Distance","1763.43000000017",35,"feet",0,0,5110.51500000036,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",50,0,6,"Distance","1827.67000000039",30,"feet",0,0,4848.85000000033,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
"637959c61a6842d67ab9","WL",150,0,6,"Distance","1814.61499999929",48,"feet",0,0,3855.89499999955,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36",1470,800
